card_id,section,event_id,title,detail,sort_order
mejiro_ryan_sr_power,random,my_muscles_and_me_onward_to_tomorrow,"My Muscles and Me, Onward to Tomorrow!",Top::Energy -10|Power +15|Mejiro Ryan bond +5||Bot::Maximum Energy +4|Power +5|Mejiro Ryan bond +5,1
mejiro_ryan_sr_power,random,it_s_not_like_i_like_romance,It's Not Like I Like Romance!,Top::Pace Strategy hint +1|Mejiro Ryan bond +5||Bot::Energy +30|Mejiro Ryan bond +5,2
admire_vega_r_power,random,awkward_triangulum,Awkward Triangulum,Top::Power +15|Admire Vega bond +5||Bot::Energy +10|Admire Vega bond +5,1
admire_vega_r_power,random,lonesome_cepheus,Lonesome Cepheus,Top::Subdued Pace Chasers hint +1|Admire Vega bond +5||Bot::Wit +10|Admire Vega bond +5,2
inari_one_r_power,random,let_s_tussle_booyah,Let's Tussle! Booyah!,Top::Energy -5|Power +15|Inari One bond +5||Bot::Mood +1|Guts +5|Inari One bond +5,1
inari_one_r_power,random,mikoshi_heave_ho,"Mikoshi, Heave Ho!",Top::Skill points +15|Inari One bond +5||Bot::Kyoto Racecourse ○ hint +1|Inari One bond +5,2
bamboo_memory_r_power,random,overthrow_the_rival,Overthrow the Rival!,Top::Guts +10|Bamboo Memory bond +5||Bot::Maximum Energy +4|Energy -5|Bamboo Memory bond +5,1
bamboo_memory_r_power,random,tons_of_trouble,Tons of Trouble!,Top::Stamina +5|Guts +5|Bamboo Memory bond +5||Bot::Energy -10|Standard Distance ○ hint +5|Bamboo Memory bond +5,2
yaeno_muteki_r_power,random,firm_and_plain_yet_close_to_virtue,"Firm and Plain, Yet Close to Virtue",Top::Speed +10|Yaeno Muteki bond +5||Bot::Power +5|Mood +1|Yaeno Muteki bond +5,1
yaeno_muteki_r_power,random,the_will_to_protect,The Will to Protect!,Top::Stamina +10|Power +10|Yaeno Muteki bond +5||Bot::Medium Corners ○ hint +1|Yaeno Muteki bond +5,2
daitaku_helios_r_power,random,encounter_with_the_sun,Encounter With the Sun ☆,Top::Power +10|Daitaku Helios bond +5||Bot::Get Hot Topic status|Daitaku Helios bond +5,1
daitaku_helios_r_power,random,smiles_forever,Smiles Forever,Top::Speed +5|Power +10|Daitaku Helios bond +5||Bot::Long Shot ○ hint +1|Daitaku Helios bond +5,2
oguri_cap_r_power,random,how_should_i_respond,How Should I Respond?,Top::Energy +5|Power +5|Oguri Cap bond +5||Bot::Energy -10|Guts +15|Oguri Cap bond +5,1
oguri_cap_r_power,random,conquering_the_crowds,Conquering the Crowds,Top::Power +5|Skill points +15|Oguri Cap bond +5||Bot::Nakayama Racecourse ○ hint +1|Oguri Cap bond +5,2
vodka_r_power,random,the_coolest_line,The Coolest Line,Top::Power +10|Vodka bond +5||Bot::Power +5|Skill points +15|Vodka bond +5,1
vodka_r_power,random,enemies_on_main_street,Enemies on Main Street,Top::Nimble Navigator hint +1|Vodka bond +5||Bot::Power +5|Skill points +15|Vodka bond +5,2
el_condor_pasa_r_power,random,blazing_fire,Blazing Fire!,Top::Stamina +10|El Condor Pasa bond +5||Bot::Energy -10|Power +20|El Condor Pasa bond +5,1
el_condor_pasa_r_power,random,secret_notebook,Secret Notebook!,Top::Power +10|El Condor Pasa bond +5||Bot::Sunny Days ○ hint +1|El Condor Pasa bond +5,2
hishi_amazon_r_power,random,hishiama_s_struggles_problem_children,Hishiama's Struggles: Problem Children,Top::Energy +10|Wit +5|Hishi Amazon bond +5||Bot::Energy -10|Speed +10|Guts +5|Hishi Amazon bond +5,1
hishi_amazon_r_power,random,hishiama_s_struggles_final_stretch,Hishiama's Struggles: Final Stretch,Top::Hesitant End Closers hint +1|Hishi Amazon bond +5||Bot::Power +5|Skill points +15|Hishi Amazon bond +5,2
agnes_digital_r_power,random,umamusume_deficiency,Umamusume Deficiency!,Top::Energy +5|Speed +5|Agnes Digital bond +5||Bot::Speed +5|Power +5|Agnes Digital bond +5,1
agnes_digital_r_power,random,heavy_romance,Heavy Romance,Top::Rainy Days ○ hint +1|Agnes Digital bond +5||Bot::Wet Conditions ○ hint +1|Agnes Digital bond +5,2
biwa_hayahide_r_power,random,last_minute_modal_theory,Last-Minute Modal Theory,Top::Power +15|Biwa Hayahide bond +5||Bot::Speed +10|Skill points +15|Biwa Hayahide bond +5,1
biwa_hayahide_r_power,random,step_out_of_your_comfort_zone_theory,Step-Out-of-Your-Comfort-Zone Theory,Top::Energy -10|Inside Scoop hint +1|Biwa Hayahide bond +5||Bot::Energy +10|Stamina +10|Biwa Hayahide bond +5,2
mihono_bourbon_r_power,random,do_no_harm,Do No Harm,Top::Energy -10|Stamina +5|Power +15|Mihono Bourbon bond +5||Bot::Energy +10|Wit +5|Mihono Bourbon bond +5,1
mihono_bourbon_r_power,random,orders_must_be_followed,Orders Must Be Followed,Top::Focus hint +1|Mihono Bourbon bond +5||Bot::Speed +10|Skill points +15|Mihono Bourbon bond +5,2
mejiro_ryan_r_power,random,my_muscles_and_me_onward_to_tomorrow,"My Muscles and Me, Onward to Tomorrow!",Top::Energy -10|Power +15|Mejiro Ryan bond +5||Bot::Maximum Energy +4|Power +5|Mejiro Ryan bond +5,1
mejiro_ryan_r_power,random,it_s_not_like_i_like_romance,It's Not Like I Like Romance!,Top::Pace Strategy hint +1|Mejiro Ryan bond +5||Bot::Energy +30|Mejiro Ryan bond +5,2
smart_falcon_r_power,random,chants_are_the_life_of_a_concert,Chants Are the Life of a Concert ☆,Top::Stamina +5|Guts +10|Smart Falcon bond +5||Bot::Wit +15|Smart Falcon bond +5,1
smart_falcon_r_power,random,if_i_m_cute_come_to_my_show,"If I'm Cute, Come to My Show! ☆",Top::Energy -10|Power +10|Final Push hint +1|Smart Falcon bond +5||Bot::Energy +10|Wit +5|Smart Falcon bond +5,2

ikuno_dictus_guts,chain,that_s_how_u_solve_the_case,(❯) That's How U Solve the Case,Maximum Energy +4|Stamina +15|Wit +5|Ikuno Dictus bond +10,1
ikuno_dictus_guts,chain,are_u_the_problem,(❯❯) Are U the Problem?,Top::Stamina +15|Guts +15|Go with the Flow hint +1|Ikuno Dictus bond +10||Bot::Energy +20|Speed +10|Skill points +10|!Event chain ended,2
ikuno_dictus_guts,chain,just_u_and_i,(❯❯❯) Just U and I,Stamina +30|Guts +10|Skill points +20|The Bigger Picture hint +3,3
ikuno_dictus_guts,random,ikuno_style_flawless_method,Ikuno-Style Flawless Method,Top::Wit +10|Ikuno Dictus bond +5||Bot::Skill points +30|Ikuno Dictus bond +5,1
ikuno_dictus_guts,random,ikuno_style_management,Ikuno-Style Management,Top::Stamina +20|Ikuno Dictus bond +5||Bot::Trick (Rear) hint +1|Ikuno Dictus bond +5,2
sakura_chiyono_o_guts,chain,repaying_your_kindness,(❯) Repaying Your Kindness,Mood +1|Guts +10|Sakura Chiyono O bond +5,1
sakura_chiyono_o_guts,chain,because_i_want_you_to_smile,(❯❯) Because I Want You to Smile,Guts +15|Sakura Chiyono O bond +5,2
sakura_chiyono_o_guts,chain,i_gift_you_fun_and_joy,(❯❯❯) I Gift You Fun and Joy!,!Randomly either|Guts +10|Wit +10|Step on the Gas! hint +3|Sakura Chiyono O bond +5|!or|Guts +5|Wit +5|Acceleration hint +2/+3|Sakura Chiyono O bond +5,3
sakura_chiyono_o_guts,random,today_s_words_of_wisdom,Today's Words of Wisdom!,Top::Energy -10|Power +20|Sakura Chiyono O bond +5||Bot::Energy +5|Skill points +10|Sakura Chiyono O bond +5,1
sakura_chiyono_o_guts,random,until_i_bloom,Until I Bloom...,Top::Energy +5|Stamina +5|Sakura Chiyono O bond +5||Bot::Spring Runner ○ hint +1|Sakura Chiyono O bond +5,2
special_week_guts,chain,BuckleDown,(❯) I'm Gonna Buckle Down 'n' Work Hard!,All stats +3|Special Week bond +5,1
special_week_guts,chain,RunWithEveryone,(❯❯) I'm Gonna Run with Everyone!,Top::Speed +10|Feature Act hint +2|Special Week bond +5||Bot::Stamina +10|Straightaway Recovery hint +2|Special Week bond +5,2
special_week_guts,chain,VisitHome,(❯❯❯) I'm Gonna Visit Home!,Energy -10|All stats +7|Overwhelming Pressure hint +1|Special Week bond +5,3
special_week_guts,random,Where_You_Go,"Watch Where You're Going!",Top::Extra Tank hint +1|Special Week bond +5||Bot::Guts +15|Special Week bond +5,1
special_week_guts,random,how_to_be_more_marvelous,So Many Options,Top::Energy +10|Mood +1|Special Week bond +5||Bot::Energy -10|Stamina +15|Skill points +15|Special Week bond +5,2
el_condor_pasa_guts,chain,where_my_courage_comes_from,(❯) Where My Courage Comes From,Guts +15|El Condor Pasa bond +5,1
el_condor_pasa_guts,chain,a_mask_with_many_faces,(❯❯) A Mask with Many Faces,Top::!Randomly either|Mood +1|Skill points +30|El Condor Pasa bond +5|!or|Energy -10|Skill points +5||Bot::Speed +7|Power +7|Guts +7|El Condor Pasa bond +5,2
el_condor_pasa_guts,chain,with_all_the_courage_i_have,(❯❯❯) With All the Courage I Have,!Randomly either|Speed +5|Guts +15|Skill points +30|Speed Star hint +3|El Condor Pasa bond +5|!or|Speed +5|Guts +15|Skill points +30|Speed Star hint +1|El Condor Pasa bond +5,3
el_condor_pasa_guts,random,blazing_fire,Blazing Fire!,Top::Stamina +10|El Condor Pasa bond +5||Bot::Energy -10|Power +20|El Condor Pasa bond +5,1
el_condor_pasa_guts,random,secret_notebook,Secret Notebook!,Top::Power +10|El Condor Pasa bond +5||Bot::Sunny Days ○ hint +1|El Condor Pasa bond +5,2
bamboo_memory_guts,chain,the_ultimate_omlet_training_arc,(❯) The Ultimate Omlet Training Arc,Top::Mood +1|Energy -5|Guts +15|Position Pilfer hint +1|Bamboo Memory bond +1||Bot::Skill points +30|Bamboo Memory bond +5|!Event chain ended,1
bamboo_memory_guts,chain,sweat_discipline_and_friendship,"(❯❯) Sweat, Discipline, and Friendship!",Energy -10|Power +15|Guts +15|Bamboo Memory bond +5,2
bamboo_memory_guts,chain,miracle_makers_the_red_hot_cheer_squad,(❯❯❯) Miracle Makers! The Red-Hot Cheer Squad!,"!Randomly either|Energy -10|Stamina +20|Guts +20|Full of Vigor hint +3|Bamboo Memory bond +5|!or|Energy -10|Stamina +15|Guts +15|Pumped hint +1|Bamboo Memory bond +5",3
bamboo_memory_guts,random,overthrow_the_rival,Overthrow the Rival!,Top::Guts +10|Bamboo Memory bond +5||Bot::Maximum Energy +4|Energy -5|Bamboo Memory bond +5,1
bamboo_memory_guts,random,tons_of_trouble,Tons of Trouble!,Top::Stamina +5|Guts +5|Bamboo Memory bond +5||Bot::Energy -10|Standard Distance ○ hint +5|Bamboo Memory bond +5,2
marvelous_sunday_guts,chain,marvelousdive,(❯) Marvelous☆Dive!,Top::Wit +10|Skill points +10|Marvelous Sunday bond +5||Bot::Energy -10|Guts +25|Marvelous Sunday bond +5,1
marvelous_sunday_guts,chain,marvelousschool,(❯❯) Marvelous☆School!,Skill points +30|Marvelous Sunday bond +5,2
marvelous_sunday_guts,chain,marvelousvictory,(❯❯❯) Marvelous☆Victory!,Energy -10|Guts +10|Wit +10|Skill points +20|Adrenaline Rush hint +3|Marvelous Sunday bond +5,3
marvelous_sunday_guts,random,marvelous_no_question,"Marvelous, No Question ☆",Top::Energy +10|Speed +5|Marvelous Sunday bond +5||Bot::Mood +1|Speed +5|Marvelous Sunday bond +5,1
marvelous_sunday_guts,random,how_to_be_more_marvelous,How To Be More Marvelous ☆,Top::Energy +10|Mood +1|Marvelous Sunday bond +5||Bot::Hanshin Racecourse ○ hint +1|Marvelous Sunday bond +5,2
sakura_bakushin_o_guts,chain,uma_kids_footrace_meet,(❯) Uma Kids Footrace Meet,Top::Guts +5|Groundwork hint +1|Sakura Bakushin O bond +5||Bot::Maximum Energy +4|Speed +5|Sakura Bakushin O bond +5,1
sakura_bakushin_o_guts,chain,chasing_my_sister,(❯❯) Chasing My Sister,Top::Guts +10|Speed +5|Sakura Bakushin O bond +5||Bot::Skill points +30|!Event chain ended,2
sakura_bakushin_o_guts,chain,just_the_way_you_are,(❯❯❯) Just the Way You Are,!Randomly either|Speed +15|Guts +15|In High Spirits hint +3|!or|Speed +5|Guts +5|Light as a Feather hint +3,3
sakura_bakushin_o_guts,random,genius_efficiency,Genius Efficiency!,Top::Speed +15|Sakura Bakushin O bond +5||Bot::Speed +5|Power +10|Sakura Bakushin O bond +5,1
sakura_bakushin_o_guts,random,enough_to_break_into_a_dash,Enough to Break into a Dash!,Top::Gap Closer hint +1|Sakura Bakushin O bond +5||Bot::Energy -10|Speed +10|Power +5|Sakura Bakushin O bond +5,2
yukino_bijin_guts,chain,a_help_n_hand,(❯) A Help'n Hand!,Energy -10|Guts +10|Wit +10|Yukino Bijin bond +5,1
yukino_bijin_guts,chain,plain_ol_charm,(❯❯) Plain Ol' Charm,Top::Energy -10|Stamina +5|Guts +10|Snowy Days ○ hint +1|Yukino Bijin bond +5||Bot::Skill points +20|Playtime's Over! hint +1|Yukino Bijin bond -5|!Event chain ended,2
yukino_bijin_guts,chain,star_of_the_show,(❯❯❯) Star of the Show,Energy -10|Guts +10|Wit +5|Corner Connoisseur hint +1|Yukino Bijin bond +5,3
yukino_bijin_guts,random,for_a_spiffy_concert,For a Spiffy Concert,Top::Guts +10|Yukino Bijin bond +5||Bot::Energy -10|Guts +15|Yukino Bijin bond +5,1
yukino_bijin_guts,random,aiming_for_the_city_spots,Aiming for the City Spots,Top::Energy -10|Mood +1|Guts +10|Yukino Bijin bond +5||Bot::Corner Acceleration ○ hint +1|Yukino Bijin bond +5,2
mejiro_ryan_guts,chain,flustered_afternoon_tea,(❯) Flustered Afternoon Tea!,Top::Energy +10|Mood +1||Bot::Wit +10|Skill points +15|Pace Chaser Savvy ○ hint +3|!Event chain ended,1
mejiro_ryan_guts,chain,home_run_derby,(❯❯) Home Run Derby!,Power +10|Guts +5,2
mejiro_ryan_guts,chain,indomitable_hearts_on_fire,(❯❯❯) Indomitable Hearts on Fire!,Power +10|Guts +5|Unyielding hint +1,3
mejiro_ryan_guts,random,my_muscles_and_me_onward_to_tomorrow,"My Muscles and Me, Onward to Tomorrow!",Top::Energy -10|Power +15|Mejiro Ryan bond +5||Bot::Maximum Energy +4|Power +5|Mejiro Ryan bond +5,1
mejiro_ryan_guts,random,it_s_not_like_i_like_romance,It's Not Like I Like Romance!,Top::Pace Strategy hint +1|Mejiro Ryan bond +5||Bot::Energy +30|Mejiro Ryan bond +5,2
hishi_akebono_guts,chain,i_m_buono_just_the_way_i_am,(❯) I'm Buono Just the Way I Am ♪,Maximum Energy +8|Guts +5|Sunny Days ○ hint +1|Hishi Akebono bond +5,1
hishi_akebono_guts,chain,let_s_go_buono,(❯❯) Let's Go... Buono ☆,Top::Energy +30|Guts +5|Hydrate hint +2|Hishi Akebono bond +5|(random) Get Slow Metabolism status||Bot::Stamina +5|Power +5|Gap Closer hint +2|Hishi Akebono bond +5,2
hishi_akebono_guts,chain,buono_for_you_buono_for_me,"(❯❯❯) Buono For You, Buono For Me ☆",Stamina +10|Guts +20|Sixth Sense hint +3 or Dodging Danger hint +3,3
hishi_akebono_guts,random,eat_up,Eat Up ♪,Top::Energy +10|Hishi Akebono bond +5||Bot::Energy -5|Power +15|Hishi Akebono bond +5,1
hishi_akebono_guts,random,leave_it_to_me,Leave It to Me ♪,Top::Stamina +10|Hishi Akebono bond +5||Bot::Energy -15|Sprinting Gear hint +2|Hishi Akebono bond +5,2
matikanetannhauser_guts,chain,seeking_uniqueness,(❯) Seeking Uniqueness!,Top::Mood +1|Matikanetannhauser bond +5||Bot::Energy +10 / +30|Matikanetannhauser bond +5,1
matikanetannhauser_guts,chain,becoming_a_prankster,(❯❯) Becoming a Prankster,Power +5|Skill points +10|Matikanetannhauser bond +5,2
matikanetannhauser_guts,chain,unique_running,(❯❯❯) Unique Running?,!Randomly either|Power +10|Skill points +15|Matikanetannhauser bond +5|Unruffled hint +3|!or|Power +5|Skill points +10|Matikanetannhauser bond +5|Calm in a Crowd hint +3,3
matikanetannhauser_guts,random,just_your_typical_hard_work,Just Your Typical Hard Work!,Top::Speed +10|Matikanetannhauser bond +5||Bot::Power +10|Matikanetannhauser bond +5,1
matikanetannhauser_guts,random,just_a_typical_accident,Just A Typical Accident?!,Top::Stamina +5|Guts +10|Matikanetannhauser bond +5||Bot::Subdued Front Runners hint +1|Matikanetannhauser bond +5,2
mejiro_palmer_guts,chain,run_away_to_first_base,(❯) Run Away to First Base,Top::Energy -5|Stamina +15|Guts +10|Front Runner Straightaways ○ hint +1|Mejiro Palmer bond +5||Bot::Energy -5|Guts +10|Wit +15|Pace Strategy hint +1|Mejiro Palmer bond +5,1
mejiro_palmer_guts,chain,runaway_romance,(❯❯) Runaway Romance,Top::Energy +10|Guts +5|Wit +5|Mejiro Palmer bond +5||Bot::Energy +10|Front Runner Savvy ○ hint +1|Mejiro Palmer bond +5,2
mejiro_palmer_guts,chain,optimistic_escapism_never_give_up,(❯❯❯) Optimistic Escapism: Never Give Up!,Top::!Randomly either|Energy -10|Stamina +5|Guts +5|Keeping the Lead hint +3|Mejiro Palmer bond +5|!or|Energy -10|Stamina +20|Guts +20|Vanguard Spirit hint +3|Mejiro Palmer bond +5||Bot::Energy +10|Lone Wolf hint +1,3
mejiro_palmer_guts,random,an_inescapable_choice,An Inescapable Choice?,Top::Energy -15|Guts +20|Mejiro Palmer bond +5||Bot::Power +5|Skill points +15|Mejiro Palmer bond +5,1
mejiro_palmer_guts,random,optimistic_escapism,Optimistic Escapism,Optimistic Escapism: Never Give Up!,Top::Guts +15|Mejiro Palmer bond +5||Bot::Wet Conditions ○ hint +1|Mejiro Palmer bond +5,2
special_week_guts_02,chain,dance_in_cleats,(❯) Dance in Cleats!,Speed +10|Stamina +10|Soft Step hint +1,1
special_week_guts_02,chain,a_roller_coaster_of_feelings,(❯❯) A Roller Coaster of Feelings!,Top::Energy -10|Speed +10|Stamina +10|Guts +10|Mood +1|Straight Descent hint +2|Special Week bond +5||Bot::Energy +20|Wit +10|Special Week bond +5|!Event chain ended,2
special_week_guts_02,chain,our_audience,(❯❯❯) Our Audience,!Randomly either|Energy -10|Speed +5|Stamina +5|Guts +5|Homestretch Haste hint +1|Special Week bond +5|!or|Energy -10|Speed +15|Stamina +15|Guts +15|In Body and Mind hint +3|Special Week bond +5,3
special_week_guts_02,random,watch_where_you_re_going,Watch Where You're Going!,Top::Extra Tank hint +1|Special Week bond +5||Bot::Guts +15|Special Week bond +5,1
special_week_guts_02,random,so_many_options,So Many Options!,Top::Energy +10|Mood +1|Special Week bond +5||Bot::Energy -10|Stamina +15|Skill points +15|Special Week bond +5,2
grass_wonder_guts,chain,quiet_passion,(❯) Quiet Passion,Energy +10|Wit +5|Skill points +15|Tether hint +1|Late Surger Savvy ○ hint +1|Grass Wonder bond +5,1
grass_wonder_guts,chain,a_moment_s_respite,(❯❯) A Moment's Respite,Top::Energy +25|Grass Wonder bond +5||Bot::!Randomly either|Energy -10|Guts +5|!or|Power +10|Guts +10|Wit +10|Grass Wonder bond +10,2
grass_wonder_guts,chain,hidden_petals,(❯❯❯) Hidden Petals,!Randomly either|Energy -10|Speed +5|Guts +5|Wit +5|Furious Feat hint +1|Grass Wonder bond +5|!or|Energy -10|Speed +15|Guts +15|Wit +15|Furious Feat hint +3|Grass Wonder bond +5,3
grass_wonder_guts,random,library_vexation,Library Vexation,Top::Wit +10|Grass Wonder bond +5||Bot::Guts +5|Wit +5|Grass Wonder bond +5,1
grass_wonder_guts,random,a_friendly_daytime_discussion,A Friendly Daytime Discussion,Top::Frenzied Pace Chasers hint +1|Grass Wonder bond +5||Bot::Target in Sight ○ hint +1|Grass Wonder bond +5,2
ines_fujin_guts,chain,the_power_of_a_big_sister,(❯) The Power of a Big Sister,Energy -10|Speed +5|Stamina +5|Guts +10,1
ines_fujin_guts,chain,take_a_step,(❯❯) Take a Step,Energy -10|Guts +10|Skill points +30|Ines Fujin bond +5,2
ines_fujin_guts,chain,aim_for_that_sparkling_moment,(❯❯❯) Aim for That Sparkling Moment!,!Randomly either|Energy -10|Guts +10|Restless hint +1 or Moxie hint +1|!or|Energy -10|Guts +20|Wit +5|Restless hint +3,3
ines_fujin_guts,random,it_s_a_game_of_tag,It's a Game of Tag!,Top::Energy +10|Speed +5|Ines Fujin bond +5||Bot::Fast-Paced hint +1|Ines Fujin bond +5,1
ines_fujin_guts,random,ten_minutes_left,Ten Minutes Left!,Top::Guts +15|Ines Fujin bond +5||Bot::Wit +15|Ines Fujin bond +5,2
winning_ticket_guts,chain,username_w_t,(❯) Username: W&T,Guts +15|Winning Ticket bond +5,1
winning_ticket_guts,chain,everyone_was_sore_for_days,(❯❯) Everyone Was Sore for Days!,Stamina +5|Guts +15|Fighter hint +1|Winning Ticket bond +5,2
winning_ticket_guts,chain,we_are_bnw,(❯❯❯) We Are BNW!,Guts +20|On Your Left! hint +2|Winning Ticket bond +5,3
winning_ticket_guts,random,full_power_muscles,Full-Power Muscles!,Top::Stamina +5|Skill points +15|Winning Ticket bond +5||Bot::Mood +1|Skill points +15|Winning Ticket bond +5,1
winning_ticket_guts,random,full_power_racing,Full-Power Racing!,Top::Late Surger Corners ○ hint +1|Winning Ticket bond +5||Bot::Skill points +30|Winning Ticket bond +5,2
haru_urara_guts,chain,trying_hard_with_rice,(❯) Trying Hard with Rice!,Energy +10|Haru Urara bond +5,1
haru_urara_guts,chain,trying_hard_with_king,(❯❯) Trying Hard with King!,Energy +10|Mood +1|Haru Urara bond +5,2
haru_urara_guts,chain,trying_hard_with_everyone_s_support,(❯❯❯) Trying Hard with Everyone's Support!,Energy +15|Haru Urara bond +5|Unruffled hint +1,3
haru_urara_guts,random,urara_s_study_review,Urara's ☆ Study Review,Top::Energy +10|Wit +5|Haru Urara bond +5||Bot::Mood +1|Wit +5|Haru Urara bond +5,1
haru_urara_guts,random,urara_s_long_shot_dash,Urara's ☆ Long Shot Dash!,Top::Long Shot ○ hint +1|Haru Urara bond +5||Bot::Mood +1|Energy +10|Haru Urara bond +5,2
oguri_cap_sr_guts,chain,i_just_can_t_quit_food_oguri_cap,"(❯) ""I Just Can't Quit Food"" —Oguri Cap",Top::Oguri Cap bond +15||Bot::(random) Energy -10|Guts +15|Oguri Cap bond +5,1
oguri_cap_sr_guts,chain,happiness_don_t_mind_if_i_do_oguri_cap,"(❯❯) ""Happiness? Don't Mind If I Do"" —Oguri Cap",Power +7|Guts +7|Skill points +10|Wet Conditions ○ hint +1|Oguri Cap bond +5,2
oguri_cap_sr_guts,random,how_should_i_respond,How Should I Respond?,Top::Energy +5|Power +5|Oguri Cap bond +5||Bot::Energy -10|Guts +15|Oguri Cap bond +5,1
oguri_cap_sr_guts,random,conquering_the_crowds,Conquering the Crowds,Top::Power +5|Skill points +15|Oguri Cap bond +5||Bot::Nakayama Racecourse ○ hint +1|Oguri Cap bond +5,2
smart_falcon_sr_guts,chain,what_is_an_umadol,(❯) What Is an Umadol?,Top::Leader's Pride hint +1|Smart Falcon bond +5||Bot::Energy +10|Power +5|Smart Falcon bond +5,1
smart_falcon_sr_guts,chain,this_is_an_umadol,(❯❯) This Is an Umadol!,Skill points +25|Top Pick hint +1|Smart Falcon bond +5,2
smart_falcon_sr_guts,random,chants_are_the_life_of_a_concert,Chants Are the Life of a Concert ☆,Top::Stamina +5|Guts +10|Smart Falcon bond +5||Bot::Wit +15|Smart Falcon bond +5,1
smart_falcon_sr_guts,random,if_i_m_cute_come_to_my_show,"If I'm Cute, Come to My Show! ☆",Top::Energy -10|Power +10|Final Push hint +1|Smart Falcon bond +5||Bot::Energy +10|Wit +5|Smart Falcon bond +5,2
admire_vega_sr_guts,chain,the_joy_of_being_together,(❯) The Joy of Being Together,Top::Energy +20|Speed +10|Admire Vega bond +5||Bot::Wit +10|Get Practice Perfect ○ status|Admire Vega bond +5,1
admire_vega_sr_guts,chain,toward_the_brightest_star,(❯❯) Toward the Brightest Star,Guts +10|End Closer Savvy ○ hint +2|Admire Vega bond +5,2
admire_vega_sr_guts,random,awkward_triangulum,Awkward Triangulum,Top::Power +15|Admire Vega bond +5||Bot::Energy +10|Admire Vega bond +5,1
admire_vega_sr_guts,random,lonesome_cepheus,Lonesome Cepheus,Top::Subdued Pace Chasers hint +1|Admire Vega bond +5||Bot::Wit +10|Admire Vega bond +5,2
tamamo_cross_sr_guts,chain,rhapsody_of_kindness,(❯) Rhapsody of Kindness,Top::Mood +1|Speed +5|Tamamo Cross bond +5||Bot::Energy +10|Stamina +5|Tamamo Cross bond +5,1
tamamo_cross_sr_guts,chain,the_path_of_profit_and_people,(❯❯) The Path of Profit and People,Top::Speed +10|Skill points +10|Pace Chaser Corners ○ hint +1|Tamamo Cross bond +5||Bot::Stamina +10|Skill points +10|Late Surger Corners ○ hint +1|Tamamo Cross bond +5,2
tamamo_cross_sr_guts,random,tamamo_s_school_tour,Tamamo's School Tour,Top::Wit +10|Tamamo Cross bond +5||Bot::Stamina +5|Guts +5|Tamamo Cross bond +5,1
tamamo_cross_sr_guts,random,a_battle_i_can_t_lose,A Battle I Can't Lose!,Top::Calm in a Crowd hint +1|Tamamo Cross bond +5||Bot::Stamina +5|Wit +5|Tamamo Cross bond +5,2

sirius_symboli_sr_guts,chain,don_of_the_delinquents,(❯) Don of the Delinquents,Guts +15|Sirius Symboli bond +5,1
sirius_symboli_sr_guts,chain,oil_and_water,(❯❯) Oil and Water,Top::!Randomly either|Speed +15|Power +15|Sirius Symboli bond +5|!or|Energy -5|Speed +10|Sirius Symboli bond -5||Bot::Skill points +20|Shrewd Step hint +1|Sirius Symboli bond +5,2
sirius_symboli_sr_guts,random,want_me_to_teach_you,Want Me to Teach You?,Top::Energy -5|Stamina +20|Sirius Symboli bond +5||Bot::Wit +10|Sirius Symboli bond +5,1
sirius_symboli_sr_guts,random,want_me_to_help_you,Want Me to Help You?,Top::Wit +5|Disorient hint +1|Sirius Symboli bond +5||Bot::Skill points +15|Sirius Symboli bond +5,2
seeking_the_pearl_sr_guts,chain,no_more_words_use_body_language,(❯) No More Words ♪ Use Body Language!,Top::Mood +1|Lucky Seven hint +1|Seeking the Pearl bond +5||Mid::Power +10|Guts +10|Seeking the Pearl bond +5||Bot::Energy +30|!Event chain ended,1
seeking_the_pearl_sr_guts,chain,never_give_up_endless_possibilities,(❯❯) Never Give Up! Endless Possibilities!,Power +5|Guts +5|Shifting Gears hint +1,2
seeking_the_pearl_sr_guts,random,full_power_passion,Full-Power Passion!,Top::Energy +10|Mood +1|Seeking the Pearl bond +5||Bot::Power +5|Guts +5|Seeking the Pearl bond +5,1
seeking_the_pearl_sr_guts,random,full_power_thinking,Full-Power Thinking!,Top::Wit +20|Seeking the Pearl bond +5||Bot::Energy -10|Uma Stan hint +3|Seeking the Pearl bond +5,2
air_groove_sr_guts,chain,as_dignified_as_a_moth_orchid,(❯) As Dignified as a Moth Orchid,Power +5|Guts +5,1
air_groove_sr_guts,chain,bloom_by_the_oak,(❯❯) Bloom by the Oak,!Randomly either|Energy -20|Power +5|Straightaway Acceleration hint +1|!or|Energy -20|Power +5|Guts +5|Straightaway Acceleration hint +1|Air Groove bond +5|!or|Energy -10|Stamina +5|Power +5|Guts +10|Straightaway Acceleration hint +3|Air Groove bond +5,2
air_groove_sr_guts,random,strict_but_gracious,Strict but Gracious,Top::Go with the Flow hint +1|Air Groove bond +5||Bot::Energy +10|Wit +10|Air Groove bond +5,1
air_groove_sr_guts,random,agile_but_strong,Agile but Strong,Top::Power +15|Air Groove bond +5||Bot::Speed +10|Stamina +5|Air Groove bond +5,2
yukino_bijin_sr_guts,chain,gotta_practice_order_n,(❯) Gotta Practice Order'n!,Mood +1|Power +5|Yukino Bijin bond +5,1
yukino_bijin_sr_guts,chain,a_natural_city_girl,(❯❯) A Natural City Girl,Mood +1|Wit +25,2
